id,slug,mode,wake_source,status,tool_rounds,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,cost_usd,duration_ms,created_at
86af8b26-bb31-4c2b-994e-c7540559f35f,heartbeat,judgment,cron_tick,skipped,,,,,,,,2026-06-24T00:02:53.589995+00:00
