id,slug,mode,wake_source,status,tool_rounds,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,cost_usd,duration_ms,created_at
127f8785-060e-4738-8d48-fb2650c86328,corpus-coherence-check,judgment,cron_tick,success,4,84507,1745,49572,16524,0.190151,26438,2026-06-23T07:13:51.730733+00:00
