id,slug,mode,wake_source,status,tool_rounds,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,cost_usd,duration_ms,created_at
105c406c-28de-4702-bdfd-7dcc880db3f9,corpus-coherence-check,judgment,cron_tick,success,9,180694,2695,132192,16524,0.364869,48483,2026-06-23T07:07:17.00599+00:00
