id,slug,mode,wake_source,status,tool_rounds,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,cost_usd,duration_ms,created_at
f415f8c4-69c0-4edc-b739-6d70f2216e61,heartbeat,judgment,cron_tick,success,11,308450,4943,165240,16524,0.59255,65694,2026-06-23T23:28:26.514231+00:00
